ID,Type,From,To,Amount,Txn,ether,USD,date
2333,Sold,3van.eth,0xf51d05,"14.75Ξ ($27,004)","Feb 14, 2021",14.75,27004,2021-02-14
2333,Sold,0xa3cb30,3van.eth,"10.50Ξ ($19,081)","Feb 13, 2021",10.5,19081,2021-02-13
2335,Sold,Hemba,yupyupyu…,0.13Ξ ($38),"Aug 18, 2018",0.13,38,2018-08-18
2336,Sold,MBK,0x23b50b,"100Ξ ($180,729)","Mar 12, 2021",100,180729,2021-03-12
2336,Sold,0xa3cb30,MBK,"10Ξ ($3,633)","Oct 09, 2020",10,3633,2020-10-09
2337,Sold,Hemba,0x2478c4,0.41Ξ ($89),"Jul 21, 2017",0.41,89,2017-07-21
2338,Sold,0x4dcaf3,2994628,3.50Ξ ($458),"Nov 20, 2018",3.5,458,2018-11-20
2338,Sold,0x00bd3a,5098227,2.49Ξ ($600),"Jul 07, 2017",2.49,600,2017-07-07
2338,Sold,0x5462de,48442,2.50Ξ ($673),"Jul 04, 2017",2.5,673,2017-07-04
2339,Sold,0x052564,0x_NFT,"6Ξ ($2,176)","Sep 28, 2020",6,2176,2020-09-28
2339,Sold,Hemba,0xd8e806,0.41Ξ ($78),"Jul 11, 2017",0.41,78,2017-07-11
2340,Sold,0x251900,0x7b89ce,"20.50Ξ ($35,989)","Feb 22, 2021",20.5,35989,2021-02-22
2340,Sold,0x1a96af,ArtBlock…,0.62Ξ ($123),"May 14, 2020",0.62,123,2020-05-14
2342,Sold,renaissa…,0x32dd07,"24.90Ξ ($46,759)","Feb 22, 2021",24.9,46759,2021-02-22
2342,Sold,MadMax,renaissa…,"20.40Ξ ($39,393)","Feb 21, 2021",20.4,39393,2021-02-21
2342,Sold,panch,MadMax,"19.40Ξ ($37,462)","Feb 21, 2021",19.4,37462,2021-02-21
2342,Sold,Hemba,panch,0.11Ξ ($72),"Dec 12, 2017",0.11,72,2017-12-12
2343,Sold,0x00d7c9,0xe2c558,0.10Ξ ($136),"Jan 14, 2018",0.1,136,2018-01-14
2344,Sold,55241,9876623,0.05Ξ ($28),"May 29, 2018",0.05,28,2018-05-29
2346,Sold,Hemba,Kenney,0.15Ξ ($57),"Apr 04, 2018",0.15,57,2018-04-04
2347,Sold,Hemba,0xfff1b1,0.42Ξ ($128),"Sep 04, 2017",0.42,128,2017-09-04
2348,Sold,6689278,6586740,"20.50Ξ ($36,466)","Mar 11, 2021",20.5,36466,2021-03-11
2350,Sold,shilpixe…,0xbec69d,"22.50Ξ ($46,377)","Apr 08, 2021",22.5,46377,2021-04-08
2351,Sold,Pranksy,blockwar…,1.20Ξ ($465),"Aug 26, 2020",1.2,465,2020-08-26
2351,Sold,cielxnoe…,Pranksy,0.90Ξ ($159),"Jan 18, 2020",0.9,159,2020-01-18
2351,Sold,Hemba,cielxnoe…,0.13Ξ ($90),"Dec 16, 2017",0.13,90,2017-12-16
2352,Sold,Hemba,0x8adbff,0.14Ξ ($94),"Dec 13, 2017",0.14,94,2017-12-13
2353,Sold,6666831,5529929,"45Ξ ($94,516)","Apr 05, 2021",45,94516,2021-04-05
2353,Sold,52816,6666831,"22Ξ ($42,237)","Feb 19, 2021",22,42237,2021-02-19
2354,Sold,0x46b4fa,0xcc52d4,"26Ξ ($37,763)","Feb 23, 2021",26,37763,2021-02-23
2354,Sold,0xf4a775,0x46b4fa,"5.75Ξ ($8,706)","Feb 03, 2021",5.75,8706,2021-02-03
2354,Sold,Hemba,0xf4a775,0.08Ξ ($35),"Dec 03, 2017",0.08,35,2017-12-03
2355,Sold,8533182,7127368,0.06Ξ ($43),"Dec 22, 2017",0.06,43,2017-12-22
2358,Sold,0xb4bb41,5786847,"21Ξ ($43,407)","Apr 08, 2021",21,43407,2021-04-08
2358,Sold,0xac4315,11844417,"17.50Ξ ($33,648)","Apr 01, 2021",17.5,33648,2021-04-01
2358,Sold,0xa3cb30,11289365,"19Ξ ($35,027)","Mar 30, 2021",19,35027,2021-03-30
2363,Sold,seel.eth,0x2649c4,"10Ξ ($18,172)","Feb 14, 2021",10,18172,2021-02-14
2363,Sold,0xcc7c33,seel.eth,"8.44Ξ ($15,345)","Feb 14, 2021",8.44,15345,2021-02-14
2365,Sold,0xcc7c33,14757407,0.77Ξ ($122),"Apr 10, 2020",0.77,122,2020-04-10
2366,Sold,3769926,8031631,"19.50Ξ ($33,991)","Mar 08, 2021",19.5,33991,2021-03-08
2366,Sold,13401139,3769926,"8.88Ξ ($16,057)","Feb 14, 2021",8.88,16057,2021-02-14
2367,Sold,5734076,970122,"78Ξ ($129,737)","Mar 23, 2021",78,129737,2021-03-23
2368,Sold,0xcc7c33,14215174,2.29Ξ ($436),"Jul 11, 2017",2.29,436,2017-07-11
2373,Sold,ChrisR,TokenAng…,2.49Ξ ($501),"May 26, 2020",2.49,501,2020-05-26
2373,Sold,0x00d7c9,ChrisR,0.41Ξ ($121),"Jun 21, 2019",0.41,121,2019-06-21
2374,Sold,0x033ee7,0xf4493a,"4.63Ξ ($6,105)","Jan 24, 2021",4.63,6105,2021-01-24
2374,Sold,7478,0x033ee7,"3Ξ ($1,037)","Sep 24, 2020",3,1037,2020-09-24
2374,Sold,HEDBIG,7478,0.50Ξ ($96),"Feb 02, 2020",0.5,96,2020-02-02
2374,Sold,Hemba,HEDBIG,0.10Ξ ($28),"Aug 15, 2018",0.1,28,2018-08-15
2376,Sold,Hemba,0x6bf36c,0.10Ξ ($19),"Sep 11, 2018",0.1,19,2018-09-11
2377,Sold,CPyrc,0x1edd1f,"5.99Ξ ($2,236)","Oct 15, 2020",5.99,2236,2020-10-15
2377,Sold,Michel_M…,CPyrc,"4.75Ξ ($1,620)","Oct 07, 2020",4.75,1620,2020-10-07
2377,Sold,0x3ba9cd,Michel_M…,"6.50Ξ ($2,299)","Sep 29, 2020",6.5,2299,2020-09-29
2377,Sold,Carlini8,0x3ba9cd,"4Ξ ($1,390)","Sep 24, 2020",4,1390,2020-09-24
2377,Sold,Alex3422,Carlini8,2.50Ξ ($513),"May 22, 2020",2.5,513,2020-05-22
2377,Sold,0xbfa319,Alex3422,1.18Ξ ($170),"Jan 13, 2020",1.18,170,2020-01-13
2377,Sold,Hemba,0xbfa319,0.15Ξ ($44),"Sep 01, 2018",0.15,44,2018-09-01
2378,Sold,0xbf6ccf,azkaban,"4.70Ξ ($4,613)","Jan 11, 2021",4.7,4613,2021-01-11
2378,Sold,NFTinTin,0xbf6ccf,"4.20Ξ ($2,616)","Dec 22, 2020",4.2,2616,2020-12-22
2378,Sold,Pixls,NFTinTin,0.32Ξ ($34),"Feb 05, 2019",0.32,34,2019-02-05
2378,Sold,Hemba,Pixls,0.10Ξ ($30),"Sep 02, 2018",0.1,30,2018-09-02
2379,Sold,trislit,0x3f1724,0.35Ξ ($103),"Jun 27, 2019",0.35,103,2019-06-27
2379,Sold,Hemba,trislit,0.11Ξ ($25),"Sep 20, 2018",0.11,25,2018-09-20
2381,Sold,0xf5c1d5,4484557,"35Ξ ($75,262)","Apr 11, 2021",35,75262,2021-04-11
2381,Sold,0x54d7f9,16105941,"29.50Ξ ($49,315)","Mar 07, 2021",29.5,49315,2021-03-07
2381,Sold,0x577ebc,5560313,"19.50Ξ ($37,093)","Feb 18, 2021",19.5,37093,2021-02-18
2384,Sold,Hemba,Kenney,0.16Ξ ($184),"Jan 20, 2018",0.16,184,2018-01-20
2386,Sold,TokenAng…,MrTpunks,"77Ξ ($15,313)","May 21, 2020",77,15313,2020-05-21
2386,Sold,0x4dcaf3,TokenAng…,"30Ξ ($5,914)","Apr 26, 2020",30,5914,2020-04-26
2386,Sold,straybit…,0x4dcaf3,4.25Ξ ($826),"Jul 19, 2017",4.25,826,2017-07-19
2387,Sold,Hemba,0xf4a775,0.11Ξ ($51),"Dec 04, 2017",0.11,51,2017-12-04
2388,Sold,0x0503ed,0x49ab66,"5.50Ξ ($6,972)","Jan 27, 2021",5.5,6972,2021-01-27
2388,Sold,devboi,0x0503ed,"2.99Ξ ($4,237)","Jan 25, 2021",2.99,4237,2021-01-25
2388,Sold,Hemba,devboi,0.15Ξ ($77),"Apr 16, 2018",0.15,77,2018-04-16
2389,Sold,Pranksy,AZonneve…,1.49Ξ ($303),"May 25, 2020",1.49,303,2020-05-25
2389,Sold,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019",0.4,109,2019-06-20
2390,Sold,TokenAng…,0x5e43e1,"31.50Ξ ($51,214)","Feb 25, 2021",31.5,51214,2021-02-25
2390,Sold,0xf1b658,TokenAng…,"17Ξ ($33,112)","Feb 19, 2021",17,33112,2021-02-19
2390,Sold,0x05dfd4,0xf1b658,"15Ξ ($28,665)","Feb 19, 2021",15,28665,2021-02-19
2390,Sold,0xb44969,0x05dfd4,"16.90Ξ ($32,513)","Feb 18, 2021",16.9,32513,2021-02-18
2390,Sold,pinkiepi…,0xbf6ccf,"5.30Ξ ($3,239)","Dec 23, 2020",5.3,3239,2020-12-23
2390,Sold,0x087173,2pac,"3.97Ξ ($2,303)","Dec 14, 2020",3.97,2303,2020-12-14
2390,Sold,2pac,0x087173,"2.81Ξ ($1,300)","Nov 14, 2020",2.81,1300,2020-11-14
2390,Sold,0xa3cb30,0x257e2b,"6.50Ξ ($2,218)","Oct 07, 2020",6.5,2218,2020-10-07
2392,Sold,0xe96c3e,Ravachol,0.65Ξ ($127),"Apr 27, 2020",0.65,127,2020-04-27
2392,Sold,Hemba,el,0.11Ξ ($30),"Aug 26, 2018",0.11,30,2018-08-26
2394,Sold,0xf1b658,0x29b1b2,"47Ξ ($91,559)","Feb 21, 2021",47,91559,2021-02-21
2394,Sold,Pranksy,0xf1b658,"29.69Ξ ($53,996)","Feb 15, 2021",29.69,53996,2021-02-15
2394,Sold,0x577ebc,Pranksy,"29.25Ξ ($47,043)","Feb 04, 2021",29.25,47043,2021-02-04
2395,Sold,0x577ebc,BlackKet…,"27.99Ξ ($51,036)","Mar 20, 2021",27.99,51036,2021-03-20
2396,Sold,7270967,9059630,"80Ξ ($165,362)","Apr 08, 2021",80,165362,2021-04-08
2396,Sold,11004839,7270967,"41Ξ ($67,474)","Mar 06, 2021",41,67474,2021-03-06
2397,Sold,Pranksy,Kataster…,0.45Ξ ($66),"Dec 10, 2019",0.45,66,2019-12-10
2397,Sold,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019",0.4,109,2019-06-20
2398,Sold,Pixls,0x_NFT,"4.50Ξ ($1,551)","Sep 25, 2020",4.5,1551,2020-09-25
2398,Sold,Cyborg,Pixls,0.28Ξ ($42),"Jan 07, 2019",0.28,42,2019-01-07
2398,Sold,0xd8e806,Cyborg,0.18Ξ ($55),"Aug 12, 2017",0.18,55,2017-08-12
2398,Sold,0x22160e,0xd8e806,0.39Ξ ($74),"Jul 11, 2017",0.39,74,2017-07-11
2402,Sold,9151458,Mr_0x,0.58Ξ ($81),"Mar 20, 2019",0.58,81,2019-03-20
2402,Sold,11976269,0x8ba3e2,0.09Ξ ($26),"Nov 01, 2017",0.09,26,2017-11-01
2404,Sold,0x13816f,0x90b2e9,"13.87Ξ ($26,318)","Feb 18, 2021",13.87,26318,2021-02-18
2404,Sold,CPyrc,0x13816f,"5.59Ξ ($1,945)","Oct 04, 2020",5.59,1945,2020-10-04
2404,Sold,MANAmans…,CPyrc,"5.65Ξ ($1,963)","Oct 03, 2020",5.65,1963,2020-10-03
2404,Sold,0x584c7a,MANAmans…,"4.40Ξ ($1,581)","Sep 28, 2020",4.4,1581,2020-09-28
2404,Sold,0xbfa319,0x584c7a,2.29Ξ ($853),"Sep 20, 2020",2.29,853,2020-09-20
2404,Sold,0xb6be4d,0xbfa319,0.09Ξ ($34),"Nov 22, 2017",0.09,34,2017-11-22
2405,Sold,0x84c920,0x968fa0,"17Ξ ($31,313)","Mar 09, 2021",17,31313,2021-03-09
2405,Sold,rssi.eth,0x84c920,"19Ξ ($32,762)","Mar 08, 2021",19,32762,2021-03-08
2405,Sold,0xb6be4d,rssi.eth,0.09Ξ ($42),"Dec 01, 2017",0.09,42,2017-12-01
2406,Sold,Carlini8,PM_disco…,2.50Ξ ($574),"Jun 21, 2020",2.5,574,2020-06-21
2406,Sold,0x61e7e7,Carlini8,2Ξ ($401),"May 26, 2020",2,401,2020-05-26
2406,Sold,0xfb077c,0x61e7e7,0.50Ξ ($124),"Jun 10, 2019",0.5,124,2019-06-10
2407,Sold,0x0713a6,m01222,"6.50Ξ ($2,381)","Oct 16, 2020",6.5,2381,2020-10-16
2407,Sold,Pranksy,0x0713a6,0.99Ξ ($200),"May 14, 2020",0.99,200,2020-05-14
2407,Sold,0xe45df5,Pranksy,0.70Ξ ($94),"Jan 04, 2020",0.7,94,2020-01-04
2408,Sold,9151458,8350887,0.09Ξ ($80),"Feb 20, 2018",0.09,80,2018-02-20
2408,Sold,11976269,9151458,0.09Ξ ($26),"Nov 01, 2017",0.09,26,2017-11-01
2410,Sold,Pranksy,azkaban,"4.25Ξ ($5,497)","Jan 10, 2021",4.25,5497,2021-01-10
2410,Sold,ddaavvee,2pac,"7.25Ξ ($4,439)","Dec 24, 2020",7.25,4439,2020-12-24
2412,Sold,8533182,9100287,0.13Ξ ($91),"Dec 13, 2017",0.13,91,2017-12-13
2414,Sold,Hemba,0x6611fe,0.51Ξ ($149),"Sep 29, 2017",0.51,149,2017-09-29
2416,Sold,16451452,stazie,0.50Ξ ($68),"Mar 21, 2019",0.5,68,2019-03-21
2417,Sold,VonMises,0xb3af57,"6.99Ξ ($12,247)","Feb 11, 2021",6.99,12247,2021-02-11
2417,Sold,0x470e9b,VonMises,1Ξ ($213),"May 09, 2020",1,213,2020-05-09
2420,Sold,Pranksy,VonMises,1Ξ ($188),"May 11, 2020",1,188,2020-05-11
2420,Sold,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019",0.4,109,2019-06-20
2421,Sold,0x491be7,0x36fbd8,"28.88Ξ ($54,201)","Mar 14, 2021",28.88,54201,2021-03-14
2421,Sold,0x90b653,0x491be7,"21Ξ ($31,712)","Feb 26, 2021",21,31712,2021-02-26
2421,Sold,Hemba,0x90b653,0.11Ξ ($32),"Aug 27, 2018",0.11,32,2018-08-27
2423,Sold,EliteCat…,0xe4f0ac,"49Ξ ($76,047)","Feb 23, 2021",49,76047,2021-02-23
2423,Sold,0xd4fa6e,GoWest23,2Ξ ($323),"Jan 16, 2020",2,323,2020-01-16
2424,Sold,0x34cdf7,evkort,0.10Ξ ($35),"Oct 06, 2020",0.1,35,2020-10-06
2424,Sold,evkort,0x34cdf7,0.10Ξ ($35),"Oct 06, 2020",0.1,35,2020-10-06
2424,Sold,Snowfro,Pranksy,"40Ξ ($15,084)","Sep 14, 2020",40,15084,2020-09-14
2425,Sold,11976269,13704234,0.09Ξ ($42),"Dec 04, 2017",0.09,42,2017-12-04
2426,Sold,ddaavvee,0x3e17fa,"69Ξ ($121,617)","Feb 15, 2021",69,121617,2021-02-15
2427,Sold,11976269,10898397,0.09Ξ ($38),"Dec 06, 2017",0.09,38,2017-12-06
2429,Sold,opal.eth,0x3d40e3,"22.94Ξ ($35,262)","Mar 01, 2021",22.94,35262,2021-03-01
2429,Sold,0x1da533,opal.eth,"21Ξ ($41,030)","Feb 21, 2021",21,41030,2021-02-21
2429,Sold,0x231707,DANNY,3.50Ξ ($723),"May 27, 2020",3.5,723,2020-05-27
2430,Sold,12189147,150475,"19Ξ ($38,109)","Feb 20, 2021",19,38109,2021-02-20
2430,Sold,5858674,12189147,"18Ξ ($34,050)","Feb 18, 2021",18,34050,2021-02-18
2430,Sold,2671661,5858674,"7.80Ξ ($13,623)","Feb 09, 2021",7.8,13623,2021-02-09
2433,Sold,0x1a96af,azkaban,0.55Ξ ($116),"May 08, 2020",0.55,116,2020-05-08
2435,Sold,0xd3e2e7,xaix.eth,"39.67Ξ ($83,342)","Apr 03, 2021",39.67,83342,2021-04-03
2435,Sold,heeee.et…,0xd3e2e7,"25.99Ξ ($49,861)","Feb 18, 2021",25.99,49861,2021-02-18
2435,Sold,0xa3cb30,heeee.et…,"14Ξ ($25,838)","Feb 14, 2021",14,25838,2021-02-14
2441,Sold,0x581b59,ross_VRO…,1.18Ξ ($349),"Jun 21, 2019",1.18,349,2019-06-21
2441,Sold,0xfb077c,0x581b59,0.75Ξ ($204),"Jun 20, 2019",0.75,204,2019-06-20
2442,Sold,Hemba,Pixls,0.11Ξ ($48),"Jul 31, 2018",0.11,48,2018-07-31
2443,Sold,0xf86a58,0x3792b4,"16.90Ξ ($33,344)","Feb 20, 2021",16.9,33344,2021-02-20
2443,Sold,0x148940,0xf86a58,"12.50Ξ ($21,829)","Feb 17, 2021",12.5,21829,2021-02-17
2443,Sold,Hemba,0x148940,0.12Ξ ($90),"Dec 17, 2017",0.12,90,2017-12-17
2444,Sold,ManOverb…,0x5fdafa,1.20Ξ ($445),"Sep 11, 2020",1.2,445,2020-09-11
2444,Sold,TweetyPi…,ManOverb…,0.99Ξ ($232),"Jun 17, 2020",0.99,232,2020-06-17
2444,Sold,0x231707,TweetyPi…,1.50Ξ ($305),"May 26, 2020",1.5,305,2020-05-26
2445,Sold,0xf5099e,393680,0.75Ξ ($205),"Jun 17, 2019",0.75,205,2019-06-17
2445,Sold,0xa7eba7,10528156,0.40Ξ ($117),"Aug 13, 2017",0.4,117,2017-08-13
2447,Sold,Hemba,Kenney,0.11Ξ ($114),"Jan 19, 2018",0.11,114,2018-01-19
2448,Sold,Hemba,0x03911f,0.11Ξ ($83),"Jan 01, 2018",0.11,83,2018-01-01
2450,Sold,0x4960c4…,0x953750,"21.95Ξ ($40,390)","Feb 17, 2021",21.95,40390,2021-02-17
2450,Sold,0xb44969,0x4960c4…,"17.30Ξ ($31,585)","Feb 14, 2021",17.3,31585,2021-02-14
2450,Sold,2pac,0xbf6ccf,"7Ξ ($4,057)","Dec 24, 2020",7,4057,2020-12-24
2450,Sold,0xa3cb30,0x257e2b,"12Ξ ($4,500)","Oct 10, 2020",12,4500,2020-10-10
2451,Sold,Sted,gaus,2.60Ξ ($907),"Sep 25, 2020",2.6,907,2020-09-25
2451,Sold,0xf28820,Sted,2.10Ξ ($712),"Sep 23, 2020",2.1,712,2020-09-23
2451,Sold,Pranksy,0xf28820,1.75Ξ ($605),"Sep 21, 2020",1.75,605,2020-09-21
2451,Sold,natealex,Pranksy,1.95Ξ ($728),"Sep 14, 2020",1.95,728,2020-09-14
2451,Sold,Davicio,natealex,1.47Ξ ($302),"May 28, 2020",1.47,302,2020-05-28
2451,Sold,0xf0f068…,Davicio,0.70Ξ ($162),"Mar 08, 2020",0.7,162,2020-03-08
2451,Sold,Pranksy,0xf0f068…,0.60Ξ ($85),"Jan 07, 2020",0.6,85,2020-01-07
2451,Sold,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019",0.4,109,2019-06-20
2452,Sold,0x023ef7,0x4dfac3,"31.50Ξ ($53,534)","Mar 23, 2021",31.5,53534,2021-03-23
2452,Sold,EliteCat…,0x023ef7,"28.95Ξ ($43,967)","Mar 05, 2021",28.95,43967,2021-03-05
2452,Sold,shilpixe…,GoWest23,2Ξ ($405),"May 14, 2020",2,405,2020-05-14
2453,Sold,Hemba,0x28784d,0.11Ξ ($155),"Jan 13, 2018",0.11,155,2018-01-13
2455,Sold,Hemba,0x8adbff,0.15Ξ ($105),"Dec 13, 2017",0.15,105,2017-12-13
2456,Sold,Hemba,Bendicio…,0.39Ξ ($80),"Jul 29, 2017",0.39,80,2017-07-29
2457,Sold,0xd6d7ea,0x2ba7f9,"8.20Ξ ($14,266)","Feb 17, 2021",8.2,14266,2021-02-17
2457,Sold,ChrisR,0x568cf5,"5.79Ξ ($2,105)","Sep 28, 2020",5.79,2105,2020-09-28
2457,Sold,Pixls,zebest,0.34Ξ ($57),"Apr 17, 2019",0.34,57,2019-04-17
2457,Sold,PabloFM,Pixls,0.23Ξ ($37),"Feb 23, 2019",0.23,37,2019-02-23
2457,Sold,Hemba,PabloFM,0.11Ξ ($21),"Oct 11, 2018",0.11,21,2018-10-11
2458,Sold,0x8b51c1,0x2f1cfe,"19Ξ ($40,489)","Apr 11, 2021",19,40489,2021-04-11
2458,Sold,MadMax,0x8b51c1,"12.65Ξ ($25,140)","Feb 20, 2021",12.65,25140,2021-02-20
2458,Sold,Durtseuq,MadMax,"9.50Ξ ($18,587)","Feb 19, 2021",9.5,18587,2021-02-19
2458,Sold,Hemba,Durtseuq,0.11Ξ ($26),"Sep 22, 2018",0.11,26,2018-09-22
2461,Sold,ddaavvee,CryptoIn…,1.30Ξ ($273),"May 20, 2020",1.3,273,2020-05-20
2462,Sold,Hemba,Tschuuul…,0.32Ξ ($34),"Feb 03, 2019",0.32,34,2019-02-03
2466,Sold,0xc2ac3c,0x5D5d65…,0.12Ξ ($94),"Dec 18, 2017",0.12,94,2017-12-18
2466,Sold,0x8234be,0xb11d6a,0.05Ξ ($15),"Sep 30, 2017",0.05,15,2017-09-30
2467,Sold,Hemba,gr8wxl,0.42Ξ ($94),"Aug 03, 2017",0.42,94,2017-08-03
2469,Sold,oref,0x93f27b,2.50Ξ ($941),"Sep 15, 2020",2.5,941,2020-09-15
2469,Sold,CPyrc,oref,1.89Ξ ($712),"Sep 14, 2020",1.89,712,2020-09-14
2469,Sold,Davicio,CPyrc,1.47Ξ ($302),"May 28, 2020",1.47,302,2020-05-28
2469,Sold,Hemba,Davicio,0.65Ξ ($118),"Mar 12, 2020",0.65,118,2020-03-12
2470,Sold,Hemba,0x98c488,0.75Ξ ($151),"May 17, 2020",0.75,151,2020-05-17
2471,Sold,Korniej,0x9ebcc5,"13.99Ξ ($26,914)","Feb 18, 2021",13.99,26914,2021-02-18
2471,Sold,0x11c9a7,Korniej,2.10Ξ ($720),"Sep 22, 2020",2.1,720,2020-09-22
2471,Sold,Carlini8,0x11c9a7,2Ξ ($740),"Sep 15, 2020",2,740,2020-09-15
2471,Sold,natealex,Carlini8,1.60Ξ ($602),"Sep 14, 2020",1.6,602,2020-09-14
2471,Sold,_K_A_M_I…,natealex,1.50Ξ ($308),"May 28, 2020",1.5,308,2020-05-28
2471,Sold,Hemba,_K_A_M_I…,1.30Ξ ($263),"May 26, 2020",1.3,263,2020-05-26
2472,Sold,Hemba,0xc352b5,0.32Ξ ($28),"Dec 13, 2018",0.32,28,2018-12-13
2473,Sold,Hemba,msaf3,0.31Ξ ($41),"Feb 24, 2019",0.31,41,2019-02-24
2474,Sold,0x343ad7,0xb63a5c,"23Ξ ($48,566)","Apr 07, 2021",23,48566,2021-04-07
2474,Sold,0xa3cb30,0x343ad7,"16.50Ξ ($34,840)","Apr 03, 2021",16.5,34840,2021-04-03
2475,Sold,55241,6689278,0.50Ξ ($119),"Jul 09, 2017",0.5,119,2017-07-09
2476,Sold,0x398646,0x0b8f4c,"28.30Ξ ($50,372)","Mar 22, 2021",28.3,50372,2021-03-22
2476,Sold,0x56be13,0x398646,"17.50Ξ ($32,969)","Feb 18, 2021",17.5,32969,2021-02-18
2476,Sold,madness,0x56be13,"4.20Ξ ($2,089)","Nov 20, 2020",4.2,2089,2020-11-20
2476,Sold,Michel_M…,madness,"5.40Ξ ($2,029)","Oct 18, 2020",5.4,2029,2020-10-18
2476,Sold,Pranksy,Michel_M…,1.49Ξ ($336),"Jun 29, 2020",1.49,336,2020-06-29
2476,Sold,0x1a96af,Pranksy,1.72Ξ ($349),"May 27, 2020",1.72,349,2020-05-27
2477,Sold,0x99b884,ArtBlock…,1Ξ ($200),"May 14, 2020",1,200,2020-05-14
2478,Sold,Zieg,Snowfro,2.50Ξ ($335),"Mar 25, 2019",2.5,335,2019-03-25
2478,Sold,0xc0f5dd,Zieg,0.35Ξ ($99),"Sep 19, 2017",0.35,99,2017-09-19
2480,Sold,Hemba,0x90b653,0.12Ξ ($138),"Jan 20, 2018",0.12,138,2018-01-20
2481,Sold,0x07c5ea,0xae7721,"9.29Ξ ($16,224)","Feb 17, 2021",9.29,16224,2021-02-17
2481,Sold,CPyrc,0x07c5ea,"8.88Ξ ($16,205)","Feb 14, 2021",8.88,16205,2021-02-14
2481,Sold,0x13816f,CPyrc,"7.10Ξ ($12,749)","Feb 11, 2021",7.1,12749,2021-02-11
2481,Sold,0x69405f,0x13816f,"5.85Ξ ($2,081)","Sep 30, 2020",5.85,2081,2020-09-30
2481,Sold,GoWest23,0x69405f,"5.75Ξ ($2,034)","Sep 29, 2020",5.75,2034,2020-09-29
2481,Sold,Pixls,GoWest23,0.36Ξ ($63),"May 06, 2019",0.36,63,2019-05-06
2481,Sold,Hemba,Pixls,0.13Ξ ($38),"Sep 01, 2018",0.13,38,2018-09-01
2482,Sold,Pranksy,0xff9885,0.50Ξ ($77),"Nov 29, 2019",0.5,77,2019-11-29
2482,Sold,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019",0.4,109,2019-06-20
2483,Sold,kyloren,0xc88ebc,"5.90Ξ ($8,601)","Feb 02, 2021",5.9,8601,2021-02-02
2483,Sold,0x69405f,kyloren,"5.20Ξ ($1,836)","Sep 29, 2020",5.2,1836,2020-09-29
2483,Sold,Carlini8,0x69405f,"5.10Ξ ($1,846)","Sep 28, 2020",5.1,1846,2020-09-28
2483,Sold,j1mmy,Carlini8,"4.44Ξ ($1,595)","Sep 28, 2020",4.44,1595,2020-09-28
2483,Sold,0x725db1,j1mmy,1.10Ξ ($400),"Sep 10, 2020",1.1,400,2020-09-10
2483,Sold,Hemba,0x725db1,0.85Ξ ($360),"Aug 18, 2020",0.85,360,2020-08-18
2484,Sold,0xef6d69,0x0ebd1a,"175Ξ ($311,013)","Feb 17, 2021",175,311013,2021-02-17
2484,Sold,jmg,0xef6d69,"36.99Ξ ($21,991)","Dec 07, 2020",36.99,21991,2020-12-07
2484,Sold,H6A5-0x,jmg,"30Ξ ($11,459)","Nov 03, 2020",30,11459,2020-11-03
2486,Sold,Goop,Kataster…,0.37Ξ ($56),"Dec 08, 2019",0.37,56,2019-12-08
2486,Sold,Fearless…,Goop,0.35Ξ ($53),"Dec 08, 2019",0.35,53,2019-12-08
2486,Sold,Hemba,Fearless…,0.32Ξ ($38),"Jan 24, 2019",0.32,38,2019-01-24
2488,Sold,5734076,0x5ac996,"31Ξ ($56,498)","Mar 18, 2021",31,56498,2021-03-18
2489,Sold,0x1424d2,0x5ad27c,"22.60Ξ ($40,635)","Mar 11, 2021",22.6,40635,2021-03-11
2489,Sold,Cyborg,0x1424d2,0.25Ξ ($22),"Dec 13, 2018",0.25,22,2018-12-13
2490,Sold,0xc9ab58,0xdb81a8,"5.07Ξ ($6,019)","Jan 07, 2021",5.07,6019,2021-01-07
2490,Sold,Blacksta…,Michel_M…,"6Ξ ($3,699)","Dec 25, 2020",6,3699,2020-12-25
2490,Sold,GoWest23,Blacksta…,"4.40Ξ ($1,492)","Sep 23, 2020",4.4,1492,2020-09-23
2490,Sold,Pranksy,GoWest23,1Ξ ($161),"Jan 16, 2020",1,161,2020-01-16
2490,Sold,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019",0.4,109,2019-06-20
2492,Sold,Hemba,0x03911f,0.14Ξ ($106),"Jan 01, 2018",0.14,106,2018-01-01
2501,Sold,point-gr…,0x1d4294,"25.50Ξ ($45,578)","Mar 15, 2021",25.5,45578,2021-03-15
2501,Sold,0xd8cb8f,0xeb725f,"24.99Ξ ($45,048)","Feb 22, 2021",24.99,45048,2021-02-22
2501,Sold,0x491be7,0xd8cb8f,"17.88Ξ ($35,276)","Feb 21, 2021",17.88,35276,2021-02-21
2501,Sold,Pranksy,0x491be7,"6.50Ξ ($2,287)","Oct 04, 2020",6.5,2287,2020-10-04
2501,Sold,KittyGr_…,Pranksy,"5Ξ ($1,763)","Oct 04, 2020",5,1763,2020-10-04
